Timestamp,Label,Binary_Label,Flow Duration,Tot Fwd Pkts,TotLen Fwd Pkts,Flow Byts/s,Flow Pkts/s,Avg Pkt Size,Min Pkt Size,Protocol,day
2023-12-07 11:41:02.000000000,BENIGN,0,1000000.0,30.0,5065.0,12099.0,50.0,168.83333333333334,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:41:03.000000000,BENIGN,0,7000000.0,30.0,7726.0,2682.0,7.142857142857143,257.53333333333336,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:41:10.000000000,BENIGN,0,11000000.0,33.0,7329.0,1046.4545454545455,4.545454545454546,222.0909090909091,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:41:26.000000000,BENIGN,0,1.0,27.0,5697.0,67462000000.0,50000000.0,211.0,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:41:26.000000000,BENIGN,0,1.0,24.0,2032.0,165262000000.0,50000000.0,84.66666666666667,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:41:27.000000000,BENIGN,0,19000000.0,22.0,2645.0,362.2631578947368,2.6315789473684212,120.22727272727273,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:41:47.000000000,BENIGN,0,15000000.0,29.0,6191.0,726.6666666666666,3.3333333333333335,213.48275862068965,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:42:16.000000000,BENIGN,0,19000000.0,27.0,1847.0,438.36842105263156,2.6315789473684212,68.4074074074074,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:42:16.000000000,BENIGN,0,1.0,31.0,10030.0,15184000000.0,50000000.0,323.5483870967742,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:42:25.000000000,BENIGN,0,26000000.0,50.0,2102.0,80.84615384615384,1.9230769230769231,42.04,22.0,17.0,lsnm2024_ddos_raw
2023-12-07 11:42:35.000000000,BENIGN,0,1.0,28.0,9293.0,12912000000.0,50000000.0,331.89285714285717,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:42:35.000000000,BENIGN,0,5000000.0,31.0,8720.0,3901.6,10.0,281.2903225806452,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:42:40.000000000,BENIGN,0,65000000.0,24.0,2985.0,95.33846153846154,0.7692307692307693,124.375,0.0,6.0,lsnm2024_ddos_raw
2023-12-07 11:43:45.000000000,BENIGN,0,1.0,28.0,7125.0,14525000000.0,50000000.0,254.46428571428572,0.0,6.0,lsnm2024_ddos_raw
