Timestamp,Label,Binary_Label,pkt_rate_ratio,Flow Duration,Flow IAT Max,Flow Pkts/s,Fwd Pkts/s,Flow IAT Mean,Pkt Len Max,Pkt Size Avg,Fwd IAT Tot,iat_variation,Fwd Header Len,Fwd IAT Mean,Fwd IAT Max,Subflow Fwd Byts,Flow IAT Std,TotLen Fwd Pkts,Flow IAT Min,Init Bwd Win Byts,Bwd Pkt Len Max,TotLen Bwd Pkts,Subflow Bwd Byts,Bwd Seg Size Avg,Bwd Pkt Len Mean,Bwd Pkt Len Std,Pkt Len Mean,day
2023-12-07 11:41:26,BENIGN,0,0.5294117647058824,1000000.0,1000000.0,50.0,27.0,20408.163265306124,18824.0,1875.56,1000000.0,6.999657016806175,1404.0,38461.53846153846,1000000.0,5722.0,142857.14285714284,5722.0,0.0,0.0,18824.0,88056.0,88056.0,3828.521739130435,3828.521739130435,6024.522348999697,1875.56,lsnm2024_syn_flood
2023-12-07 11:42:10,BENIGN,0,0.6199999876000003,1.0,0.0,50000000.0,31000000.0,0.0,2480.0,316.26,0.0,0.0,1612.0,0.0,0.0,8283.0,0.0,8283.0,0.0,0.0,2480.0,7530.0,7530.0,396.3157894736842,396.3157894736842,518.4809063913518,316.26,lsnm2024_syn_flood
2023-12-07 11:42:10,BENIGN,0,0.5357142857142857,6000000.0,6000000.0,8.333333333333334,5.0,122448.97959183673,2896.0,383.26,6000000.0,6.9999428338001906,1560.0,206896.55172413794,6000000.0,8794.0,857142.8571428572,8794.0,0.0,0.0,2896.0,10369.0,10369.0,518.45,518.45,687.1135258226409,383.26,lsnm2024_syn_flood
2023-12-07 11:43:45,BENIGN,0,0.5333333333333333,10000000.0,10000000.0,5.0,3.2,204081.6326530612,770.0,255.62,10000000.0,6.999965700168069,1672.0,322580.6451612903,10000000.0,8354.0,1428571.4285714284,8354.0,0.0,0.0,770.0,4427.0,4427.0,245.94444444444446,245.94444444444446,152.56376573216554,255.62,lsnm2024_syn_flood
2023-12-07 11:44:05,BENIGN,0,0.5799999884000002,1.0,0.0,50000000.0,29000000.0,0.0,537.0,191.54,0.0,0.0,1532.0,0.0,0.0,6201.0,0.0,6201.0,0.0,0.0,268.0,3376.0,3376.0,160.76190476190476,160.76190476190476,129.52949654881886,191.54,lsnm2024_syn_flood
2023-12-07 11:44:52,BENIGN,0,0.5789473684210527,7000000.0,5000000.0,7.142857142857143,4.714285714285714,142857.14285714287,2580.0,357.48,7000000.0,5.151824442586811,1716.0,218750.0,5000000.0,8986.0,735980.0721939871,8986.0,0.0,0.0,2580.0,8888.0,8888.0,522.8235294117648,522.8235294117648,677.9040525116845,357.48,lsnm2024_syn_flood
2023-12-07 11:44:52,BENIGN,0,0.6199999876000003,1.0,0.0,50000000.0,31000000.0,0.0,770.0,262.44,0.0,0.0,1612.0,0.0,0.0,7876.0,0.0,7876.0,0.0,0.0,770.0,5246.0,5246.0,276.10526315789474,276.10526315789474,119.98374646261334,262.44,lsnm2024_syn_flood
2023-12-07 11:45:07,BENIGN,0,0.5555555555555556,4000000.0,4000000.0,12.5,7.5,81632.6530612245,2577.0,338.76,4000000.0,6.9999142510504235,1560.0,137931.0344827586,4000000.0,6954.0,571428.5714285714,6954.0,0.0,0.0,2577.0,9984.0,9984.0,499.2,499.2,596.326703110053,338.76,lsnm2024_syn_flood
2023-12-07 11:45:11,BENIGN,0,0.6199999876000003,1.0,0.0,50000000.0,31000000.0,0.0,770.0,313.46,0.0,0.0,1612.0,0.0,0.0,10359.0,0.0,10359.0,0.0,0.0,770.0,5314.0,5314.0,279.6842105263158,279.6842105263158,119.26071003924271,313.46,lsnm2024_syn_flood
2023-12-07 11:45:17,BENIGN,0,0.6274509803921569,1000000.0,1000000.0,50.0,32.0,20408.163265306124,770.0,266.5,1000000.0,6.999657016806175,1664.0,32258.064516129034,1000000.0,8412.0,142857.14285714284,8412.0,0.0,0.0,770.0,4913.0,4913.0,272.94444444444446,272.94444444444446,124.050498361719,266.5,lsnm2024_syn_flood
2023-12-07 11:45:34,BENIGN,0,0.3846153846153846,15000000.0,10000000.0,3.3333333333333335,1.6666666666666667,306122.44897959183,535.0,98.06,15000000.0,5.173813258296161,1300.0,625000.0,10000000.0,3197.0,1583825.5590059608,3197.0,0.0,0.0,244.0,1706.0,1706.0,68.24,68.24,111.68418270581859,98.06,lsnm2024_syn_flood
2023-12-07 11:47:42,BENIGN,0,0.5999999880000002,1.0,0.0,50000000.0,30000000.0,0.0,770.0,314.18,0.0,0.0,1560.0,0.0,0.0,10216.0,0.0,10216.0,0.0,0.0,770.0,5493.0,5493.0,274.65,274.65,116.97335504068303,314.18,lsnm2024_syn_flood
2023-12-07 11:47:43,BENIGN,0,0.5686274509803921,1000000.0,1000000.0,50.0,29.0,20408.163265306124,1834.0,360.68,1000000.0,6.999657016806175,1508.0,35714.28571428572,1000000.0,10796.0,142857.14285714284,10796.0,0.0,0.0,1834.0,7238.0,7238.0,344.6666666666667,344.6666666666667,359.9983796259829,360.68,lsnm2024_syn_flood
2023-12-07 11:47:55,BENIGN,0,0.39655172413793105,8000000.0,4000000.0,6.25,2.875,163265.306122449,2085.0,143.48,4000000.0,4.897886224039655,1236.0,181818.18181818182,4000000.0,2072.0,799659.7916069841,2072.0,0.0,0.0,2085.0,5102.0,5102.0,188.96296296296296,188.96296296296296,559.7005024311238,143.48,lsnm2024_syn_flood
2023-12-07 11:48:03,BENIGN,0,0.5799999884000002,1.0,0.0,50000000.0,29000000.0,0.0,537.0,232.46,0.0,0.0,1516.0,0.0,0.0,7272.0,0.0,7272.0,0.0,0.0,267.0,4351.0,4351.0,207.1904761904762,207.1904761904762,103.54111214760013,232.46,lsnm2024_syn_flood
2023-12-07 11:48:27,BENIGN,0,0.5769230769230769,2000000.0,2000000.0,25.0,15.0,40816.32653061225,2464.0,354.5,2000000.0,6.999828504201646,1560.0,68965.5172413793,2000000.0,7848.0,285714.2857142857,7848.0,0.0,0.0,2464.0,9877.0,9877.0,493.85,493.85,611.9007723995435,354.5,lsnm2024_syn_flood
2023-12-07 11:48:29,BENIGN,0,0.6470588235294118,1000000.0,1000000.0,50.0,33.0,20408.163265306124,2531.0,402.88,1000000.0,6.999657016806175,1716.0,31250.0,1000000.0,9994.0,142857.14285714284,9994.0,0.0,0.0,2531.0,10150.0,10150.0,597.0588235294117,597.0588235294117,681.4067682548578,402.88,lsnm2024_syn_flood
2023-12-07 11:48:45,BENIGN,0,0.5849056603773585,3000000.0,3000000.0,16.666666666666668,10.333333333333334,61224.489795918365,2955.0,356.74,3000000.0,6.999885668534081,1612.0,100000.0,3000000.0,7764.0,428571.4285714286,7764.0,0.0,0.0,2955.0,10073.0,10073.0,530.1578947368421,530.1578947368421,714.8826059926743,356.74,lsnm2024_syn_flood
2023-12-07 11:48:50,BENIGN,0,0.5799999884000002,1.0,0.0,50000000.0,29000000.0,0.0,3009.0,369.82,0.0,0.0,1508.0,0.0,0.0,10381.0,0.0,10381.0,0.0,0.0,3009.0,8110.0,8110.0,386.1904761904762,386.1904761904762,601.0706796249189,369.82,lsnm2024_syn_flood
2023-12-07 11:48:56,BENIGN,0,0.5799999884000002,1.0,0.0,50000000.0,29000000.0,0.0,1140.0,349.8,0.0,0.0,1508.0,0.0,0.0,10793.0,0.0,10793.0,0.0,0.0,1140.0,6697.0,6697.0,318.9047619047619,318.9047619047619,219.68179368393385,349.8,lsnm2024_syn_flood
2023-12-07 11:49:08,BENIGN,0,0.5376344086021505,43000000.0,3000000.0,1.1627906976744187,1.1627906976744187,877551.0204081633,63.0,39.48,43000000.0,1.3489693195867811,400.0,877551.0204081633,3000000.0,1974.0,1183790.7518720052,1974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,lsnm2024_syn_flood
2023-12-07 11:49:14,BENIGN,0,0.5599999888000002,1.0,0.0,50000000.0,28000000.0,0.0,537.0,262.96,0.0,0.0,1472.0,0.0,0.0,8823.0,0.0,8823.0,0.0,0.0,267.0,4325.0,4325.0,196.5909090909091,196.5909090909091,109.60781128355906,262.96,lsnm2024_syn_flood
2023-12-07 11:49:27,BENIGN,0,0.6274509803921569,1000000.0,1000000.0,50.0,32.0,20408.163265306124,537.0,278.5,1000000.0,6.999657016806175,1664.0,32258.064516129034,1000000.0,9336.0,142857.14285714284,9336.0,0.0,0.0,267.0,4589.0,4589.0,254.94444444444446,254.94444444444446,11.854372349089159,278.5,lsnm2024_syn_flood
2023-12-07 11:50:03,BENIGN,0,0.5081967213114754,11000000.0,9000000.0,4.545454545454546,2.8181818181818183,224489.79591836734,770.0,225.88,11000000.0,5.76980774125665,1620.0,366666.6666666667,9000000.0,7356.0,1295268.7321306625,7356.0,0.0,0.0,770.0,3938.0,3938.0,207.26315789473685,207.26315789473685,174.5979006190647,225.88,lsnm2024_syn_flood
2023-12-07 11:50:39,BENIGN,0,0.6274509803921569,1000000.0,1000000.0,50.0,32.0,20408.163265306124,770.0,277.02,1000000.0,6.999657016806175,1664.0,32258.064516129034,1000000.0,8803.0,142857.14285714284,8803.0,0.0,0.0,770.0,5048.0,5048.0,280.44444444444446,280.44444444444446,122.67087588686107,277.02,lsnm2024_syn_flood
2023-12-07 11:50:40,BENIGN,0,0.6296296296296297,4000000.0,4000000.0,12.5,8.5,81632.6530612245,4344.0,369.18,4000000.0,6.9999142510504235,1768.0,121212.12121212122,4000000.0,9494.0,571428.5714285714,9494.0,0.0,0.0,4344.0,8965.0,8965.0,560.3125,560.3125,1029.5444117828688,369.18,lsnm2024_syn_flood
2023-12-07 11:51:06,BENIGN,0,0.3424657534246575,96000000.0,6000000.0,0.5208333333333334,0.5208333333333334,1959183.6734693877,63.0,55.4,96000000.0,1.1411316614316767,400.0,1959183.6734693877,6000000.0,2770.0,2235687.6614875994,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,lsnm2024_syn_flood
2023-12-07 11:56:30,BENIGN,0,0.33695652173913043,42000000.0,11000000.0,1.1904761904761905,0.7380952380952381,857142.8571428572,968.0,399.48,42000000.0,2.619590140954623,1620.0,1400000.0,11000000.0,7734.0,2245365.5975512466,7734.0,0.0,0.0,968.0,12240.0,12240.0,644.2105263157895,644.2105263157895,396.9762907764096,399.48,lsnm2024_syn_flood
2023-12-07 11:57:19,BENIGN,0,0.6111111111111112,4000000.0,1000000.0,12.5,8.25,81632.6530612245,860.0,482.66,4000000.0,3.388818914899782,1716.0,125000.0,1000000.0,9536.0,276641.66758624406,9536.0,0.0,0.0,860.0,14597.0,14597.0,858.6470588235294,858.6470588235294,0.6063390625908324,482.66,lsnm2024_syn_flood
2023-12-07 11:57:23,BENIGN,0,0.6346153846153846,2000000.0,1000000.0,25.0,16.5,40816.32653061225,860.0,494.82,2000000.0,4.897796227585201,1716.0,62500.0,1000000.0,10132.0,199914.94790174603,10132.0,0.0,0.0,860.0,14609.0,14609.0,859.3529411764706,859.3529411764706,0.492592183071889,494.82,lsnm2024_syn_flood
2023-12-07 11:57:25,BENIGN,0,0.6296296296296297,4000000.0,1000000.0,12.5,8.5,81632.6530612245,860.0,477.76,4000000.0,3.388818914899782,1768.0,121212.12121212122,1000000.0,10132.0,276641.66758624406,10132.0,0.0,0.0,860.0,13756.0,13756.0,859.75,859.75,0.4472135954999579,477.76,lsnm2024_syn_flood
2023-12-07 11:57:32,BENIGN,0,0.5925925925925926,4000000.0,1000000.0,12.5,8.0,81632.6530612245,861.0,418.64,4000000.0,3.388818914899782,1672.0,129032.25806451614,1000000.0,8940.0,276641.66758624406,8940.0,0.0,0.0,861.0,11992.0,11992.0,666.2222222222222,666.2222222222222,366.53922919102087,418.64,lsnm2024_syn_flood
2023-12-07 11:57:42,BENIGN,0,0.4,75000000.0,5000000.0,0.6666666666666666,0.6666666666666666,1530612.2448979593,63.0,48.96,75000000.0,1.4492977340973034,400.0,1530612.2448979593,5000000.0,2448.0,2218314.3076099334,2448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.96,lsnm2024_syn_flood
2023-12-07 12:01:41,BENIGN,0,0.35802469135802467,31000000.0,6000000.0,1.6129032258064515,0.9354838709677419,632653.0612244898,4344.0,516.86,31000000.0,2.342114688861971,1516.0,1107142.857142857,6000000.0,5570.0,1481748.3697620584,5570.0,0.0,0.0,4344.0,20273.0,20273.0,965.3809523809524,965.3809523809524,1324.7261783550018,516.86,lsnm2024_syn_flood
2023-12-07 12:01:55,BENIGN,0,0.4032258064516129,74000000.0,5000000.0,0.6756756756756757,0.6756756756756757,1510204.081632653,47.0,21.44,74000000.0,1.179274282955544,1672.0,1510204.081632653,5000000.0,1072.0,1780946.0147581657,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44,lsnm2024_syn_flood
2023-12-07 12:02:12,BENIGN,0,0.5499999999999999,10000000.0,4000000.0,5.0,3.3,204081.6326530612,935.0,445.48,10000000.0,3.461858732715694,1712.0,312500.0,4000000.0,8925.0,706505.244045609,8925.0,0.0,0.0,935.0,13349.0,13349.0,785.2352941176471,785.2352941176471,296.9361314769063,445.48,lsnm2024_syn_flood
2023-12-07 12:02:26,BENIGN,0,0.6296296296296297,4000000.0,3000000.0,12.5,8.5,81632.6530612245,919.0,485.24,4000000.0,5.499222361390806,1768.0,121212.12121212122,3000000.0,9999.0,448921.6103563048,9999.0,0.0,0.0,919.0,14263.0,14263.0,891.4375,891.4375,28.467452174954705,485.24,lsnm2024_syn_flood
2023-12-07 12:02:30,BENIGN,0,0.32530120481927716,33000000.0,10000000.0,1.5151515151515151,0.8181818181818182,673469.387755102,1448.0,328.9,33000000.0,2.5787451765840603,1428.0,1269230.7692307692,10000000.0,5760.0,1736708.513995666,5760.0,0.0,0.0,1448.0,10685.0,10685.0,464.5652173913044,464.5652173913044,553.2151337316462,328.9,lsnm2024_syn_flood
2023-12-07 12:03:50,BENIGN,0,0.5263157894736842,45000000.0,5000000.0,1.1111111111111112,1.1111111111111112,918367.3469387755,63.0,50.92,45000000.0,1.4028761733019561,400.0,918367.3469387755,5000000.0,2546.0,1288357.0722351125,2546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.92,lsnm2024_syn_flood
2023-12-07 12:04:38,BENIGN,0,0.6097560975609756,32000000.0,3000000.0,1.5625,1.5625,653061.224489796,63.0,49.4,32000000.0,1.7276377138128631,400.0,653061.224489796,3000000.0,2470.0,1128254.928495094,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,lsnm2024_syn_flood
2023-12-07 12:07:58,BENIGN,0,0.29292929292929293,49000000.0,10000000.0,1.0204081632653061,0.5918367346938775,1000000.0,10136.0,661.86,49000000.0,2.4999975000025,1516.0,1750000.0,10000000.0,3144.0,2500000.0,3144.0,0.0,0.0,10136.0,29949.0,29949.0,1426.142857142857,1426.142857142857,2780.23377228812,661.86,lsnm2024_syn_flood
